asin,ship_state_or_territory,category,regional_orders,rank
B09M736YRK,karnataka,kurta,1,2
B09M736YRK,west bengal,kurta,1,3
B09TY1THSJ,uttar pradesh,western dress,1,2
B09M73DZ85,kerala,kurta,1,3
B09M73DZ85,gujarat,kurta,1,5
B09M73GPH4,maharashtra,kurta,1,1
B09M73GPH4,west bengal,kurta,1,2
B09M74PCGS,karnataka,set,1,3
B09M74PCGS,tamil nadu,set,1,4
B09M74PCGS,west bengal,set,1,5
B09TY1THSJ,telangana,western dress,1,4
B09TY1THSJ,karnataka,western dress,1,5
B09M74QTKT,gujarat,kurta,1,4
B09M74QTKT,uttar pradesh,kurta,1,5
B09M74QTKT,kerala,kurta,1,6
B0822W6T1C,tamil nadu,set,1,11
B09TY1THSJ,kerala,western dress,1,6
B0781K495T,karnataka,blouse,1,2
B09M74WF7C,tamil nadu,set,1,5
B09M74WF7C,telangana,set,1,6
B09M74WF7C,gujarat,set,1,8
B0781K495T,uttar pradesh,blouse,1,1
B09YYLLBK6,karnataka,kurta,1,6
B09M758F9Y,kerala,kurta,1,1
B09M758F9Y,delhi,kurta,1,2
B0822W6T1C,gujarat,set,1,6
B09TY1VWSY,telangana,western dress,1,6
B0781K44SD,telangana,blouse,1,4
B09M75K39B,delhi,set,1,4
B0822W6T1C,delhi,set,1,5
B09YYLLBK6,tamil nadu,kurta,1,7
B09M75MQ8M,karnataka,set,1,4
B09M75MQ8M,west bengal,set,1,8
B09M75V2DD,delhi,set,1,1
B0822VVHCN,west bengal,set,1,17
B0822VVHCN,andhra pradesh,set,1,16
B09YYLN4YQ,andhra pradesh,kurta,1,1
B09TY1Y3WZ,maharashtra,western dress,1,4
B09TY1Y3WZ,andhra pradesh,western dress,1,5
B09M75WS4Q,gujarat,set,1,8
B09M75WS4Q,uttar pradesh,set,1,10
B0822VVHCN,tamil nadu,set,1,14
B09M75XVTW,delhi,set,1,4
B09M75XVTW,karnataka,set,1,7
B09M75XVTW,maharashtra,set,1,8
B09M75XVTW,andhra pradesh,set,1,9
B09M75Y9HB,uttar pradesh,set,1,4
B09M75Y9HB,karnataka,set,1,5
B09M75Y9HB,delhi,set,1,6
B09M75Y9HB,gujarat,set,1,7
B0822VVHCN,kerala,set,1,11
B0822VTWZS,west bengal,set,1,11
B0822VKPVF,telangana,set,1,3
B0822VKPVF,karnataka,set,1,2
B0822VKPVF,delhi,set,1,1
B09M75YGQF,delhi,kurta,1,11
B09M75YGQF,gujarat,kurta,1,12
B09M75YGQF,telangana,kurta,1,16
B0822VCQQC,tamil nadu,set,1,18
B09TY1Y3WZ,telangana,western dress,1,12
B09TY1Y3WZ,west bengal,western dress,1,13
B09M762ZSF,west bengal,kurta,1,7
B09M762ZSF,delhi,kurta,1,8
B09M766H3H,karnataka,set,1,1
B09M766H3H,maharashtra,set,1,2
B09M766H3H,gujarat,set,1,3
B09YYLN4YQ,delhi,kurta,1,2
B09M768N86,uttar pradesh,set,1,8
B09M768N86,gujarat,set,1,9
B09TY21ZM3,kerala,western dress,1,4
B09TY21ZM3,telangana,western dress,1,5
B09M768PCX,uttar pradesh,kurta,1,10
B09M768PCX,andhra pradesh,kurta,1,11
B09M76HW7B,uttar pradesh,set,1,1
B09M76HW7B,gujarat,set,1,2
B0822V6CZC,delhi,set,1,3
B0781K44SD,tamil nadu,blouse,1,2
B09M76KXC7,kerala,set,1,7
B09M76KXC7,tamil nadu,set,1,8
B09M76KXC7,telangana,set,1,9
B09M76KXC7,west bengal,set,1,10
B0822V61TT,uttar pradesh,set,1,9
B0781K44SD,kerala,blouse,1,1
B09M76Q8J8,gujarat,set,1,4
B09M76Q8J8,telangana,set,1,6
B0822V3NH7,west bengal,set,1,13
B0822V3NH7,karnataka,set,1,10
B0822V3NH7,gujarat,set,1,9
B09YYLN4YQ,maharashtra,kurta,1,4
B09YYLN4YQ,uttar pradesh,kurta,1,5
B09M76SVFW,andhra pradesh,kurta,1,11
B0822V3NH7,andhra pradesh,set,1,8
B09M76WLGL,west bengal,set,1,4
B09M76WLGL,telangana,set,1,5
B0822V3NH7,telangana,set,1,6
B0822V3DMF,tamil nadu,set,1,11
B09TY22KD3,tamil nadu,western dress,1,6
B09TY22KD3,delhi,western dress,1,7
B09M77164V,gujarat,set,1,12
B0822TZN8Y,west bengal,set,1,9
B01M5AIMJO,tamil nadu,kurta,1,4
B09M771K27,uttar pradesh,set,1,4
B09M771K27,karnataka,set,1,5
B09TY273FQ,gujarat,western dress,1,2
B0822TZN8Y,karnataka,set,1,7
B0781K44S9,maharashtra,blouse,1,2
B0781K44S9,gujarat,blouse,1,1
B0B3MR8S1N,kerala,kurta,1,1
B0822TZN8Y,gujarat,set,1,5
B0822TZN8Y,kerala,set,1,3
B0B3MR8S1N,maharashtra,kurta,1,2
B09TY27T5G,maharashtra,western dress,1,6
B09M779C74,kerala,set,1,9
B09M779C74,uttar pradesh,set,1,10
B09M77BM4P,maharashtra,set,1,4
B09M77BM4P,uttar pradesh,set,1,5
B09M77BM4P,west bengal,set,1,6
B0822TZ9MK,tamil nadu,set,1,1
B0822TZ4S3,tamil nadu,set,1,14
B0822TZ4S3,delhi,set,1,12
B0822TZ4S3,west bengal,set,1,11
B0822TZ4S3,karnataka,set,1,7
B09M784Y6P,kerala,set,1,7
B09M784Y6P,delhi,set,1,8
B0822TZ4S3,gujarat,set,1,6
B09M78RCYW,delhi,set,1,5
B09M78RCYW,gujarat,set,1,6
B09M78RCYW,tamil nadu,set,1,7
B09M78RCYW,west bengal,set,1,8
B09NDC22YS,karnataka,saree,1,1
B09NDC56ST,karnataka,saree,1,1
B09NDC94XY,uttar pradesh,saree,1,1
B09NDCQM14,karnataka,saree,1,1
B09NDCQM14,maharashtra,saree,1,2
B09NDCQM14,tamil nadu,saree,1,3
B09NDCTQ4X,uttar pradesh,saree,1,1
B09NDCVG2D,kerala,saree,1,1
B09NDCW92Z,tamil nadu,saree,1,1
B09NDCW92Z,west bengal,saree,1,2
B09NDCX358,tamil nadu,saree,1,1
B09NDCY817,karnataka,saree,1,1
B09NDCY817,tamil nadu,saree,1,2
B09NDD1W3Q,tamil nadu,saree,1,1
B09NDD1W3Q,uttar pradesh,saree,1,2
B09NDD3F72,tamil nadu,saree,1,1
B09NDD3F72,delhi,saree,1,2
B09TY27T5G,telangana,western dress,1,10
B09NDD6F7W,karnataka,saree,1,3
B09NDDJG7B,karnataka,saree,1,1
B09NDDJG7B,tamil nadu,saree,1,2
B09NDDX16G,karnataka,saree,1,1
B09NDFZG1T,tamil nadu,saree,1,1
B09NDGT4NH,karnataka,saree,1,1
B09NDH2C2B,karnataka,saree,1,1
B0822TVYZ1,tamil nadu,set,1,17
B0822TTYMH,delhi,set,1,7
B0822TTYMH,karnataka,set,1,4
B0781JD4D3,telangana,blouse,1,2
B0781JD4D3,tamil nadu,blouse,1,1
B09NDHYR5S,maharashtra,saree,1,1
B09NDJD5NM,karnataka,saree,1,2
B09NDJD5NM,tamil nadu,saree,1,3
B0822TPVM4,uttar pradesh,set,1,2
B0822TP7C8,karnataka,set,1,2
B0822TNSWH,maharashtra,set,1,1
B0822TKT71,delhi,set,1,2
B0781HVZZ4,tamil nadu,blouse,1,1
B09NDK1LZ3,tamil nadu,set,1,9
B09NDK1LZ3,telangana,set,1,10
B09NDK1LZ3,andhra pradesh,set,1,13
B09NDK3G4X,karnataka,saree,1,1
B09NDK3G4X,tamil nadu,saree,1,2
B09YYLNNR8,gujarat,kurta,1,4
B09YYLNNR8,karnataka,kurta,1,5
B09YYLNNR8,uttar pradesh,kurta,1,6
B09TY289H8,uttar pradesh,western dress,1,7
B09TY289H8,gujarat,western dress,1,9
B09NDK8FFH,telangana,set,1,12
B09NDK8FFH,west bengal,set,1,14
B0822TK3YM,gujarat,set,1,15
B09TY289H8,delhi,western dress,1,10
B09YYLNNR8,delhi,kurta,1,7
B09YYLP9S5,karnataka,kurta,1,1
B09TY2DQ8G,telangana,western dress,1,4
B09NDKDH96,andhra pradesh,set,1,11
B0822TK3YM,tamil nadu,set,1,11
B0822TK32Y,karnataka,set,1,7
B0822TK32Y,kerala,set,1,5
B0822TK32Y,telangana,set,1,3
B0822THJ2X,maharashtra,set,1,1
B09TY2DQ8G,karnataka,western dress,1,5
B09TY2DQ8G,uttar pradesh,western dress,1,6
B0781HMXQY,delhi,blouse,1,1
B0822TF519,andhra pradesh,set,1,8
B0822TF519,west bengal,set,1,7
B0822TF519,maharashtra,set,1,5
B0822TF519,kerala,set,1,4
B0822TCNMG,west bengal,set,1,4
B09TY2F73Y,gujarat,western dress,1,3
B09TY2F73Y,kerala,western dress,1,4
B0822TCNMG,maharashtra,set,1,3
B07818CHQF,uttar pradesh,blouse,1,6
B09YYLP9S5,west bengal,kurta,1,2
B09NDKKM7P,tamil nadu,set,1,6
B09NDKKM7P,kerala,set,1,7
B09NDKKM7P,uttar pradesh,set,1,8
B0822TCBKH,karnataka,set,1,5
B0822TCBKH,telangana,set,1,4
B0822TC784,gujarat,set,1,8
B0822TC784,kerala,set,1,7
B0822TC784,uttar pradesh,set,1,6
B01M5AIMJO,maharashtra,kurta,1,3
B09TY2JJ87,tamil nadu,western dress,1,6
B0822TC784,karnataka,set,1,4
B0822TBFW3,telangana,set,1,20
B0822TBFW3,tamil nadu,set,1,19
B0822T71X7,maharashtra,set,1,5
B0822T71X7,gujarat,set,1,2
B09TY2JJ87,west bengal,western dress,1,8
B0822T4YG6,andhra pradesh,set,1,17
B09TY2JJ87,karnataka,western dress,1,11
B09NDKSD4G,telangana,set,1,7
B07818CHQF,maharashtra,blouse,1,4
B07818CHQF,kerala,blouse,1,3
B07818CHQF,karnataka,blouse,1,2
B09NDKVP42,uttar pradesh,set,1,4
B09NDKVP42,andhra pradesh,set,1,6
B09NDKVP42,kerala,set,1,7
B09NDKVP42,tamil nadu,set,1,11
B09TY2KSY6,telangana,western dress,1,5
B09TY2KSY6,kerala,western dress,1,6
B09NDKZQWW,kerala,set,1,6
B09NDKZQWW,tamil nadu,set,1,7
B0822T4BP8,maharashtra,set,1,2
B09TY2KSY6,uttar pradesh,western dress,1,7
B01M4IAS51,karnataka,kurta,1,1
B09TY2MHH6,gujarat,western dress,1,2
B09TY2MHH6,karnataka,western dress,1,3
B09NDL4F2Y,maharashtra,set,1,9
B09NDL4F2Y,andhra pradesh,set,1,10
B09NDL4F2Y,west bengal,set,1,11
B0822T1752,gujarat,set,1,2
B0822SZQCF,delhi,set,1,1
B0822SZ9FN,andhra pradesh,set,1,5
B0822SX9WB,tamil nadu,set,1,20
B0822SX9WB,west bengal,set,1,15
B0822SW7T3,maharashtra,set,1,3
B09TY2MHH6,telangana,western dress,1,4
B09TY2MHH6,west bengal,western dress,1,5
B077Z7WM5Z,uttar pradesh,blouse,1,4
B09NDL6H2B,andhra pradesh,set,1,23
B0822SW7T3,telangana,set,1,2
B0B3N85BV3,tamil nadu,set,1,6
B09TY2QT4R,karnataka,western dress,1,4
B09TY2QT4R,west bengal,western dress,1,5
B09TY2QT4R,tamil nadu,western dress,1,7
B09NDLLL9H,telangana,set,1,10
B09NDLLL9H,andhra pradesh,set,1,11
B09NDLLL9H,west bengal,set,1,12
B0822SW3QS,karnataka,set,1,7
B0822SW3QS,west bengal,set,1,6
B09NDLRSXQ,kerala,set,1,7
B09NDLRSXQ,tamil nadu,set,1,11
B09NDLRSXQ,telangana,set,1,12
B0822STS8T,uttar pradesh,set,1,3
B0822STS8T,maharashtra,set,1,2
B0822STS8T,karnataka,set,1,1
B09YYLPNWY,tamil nadu,kurta,1,6
B09NDLSGZM,uttar pradesh,set,1,7
B09NDLSGZM,telangana,set,1,11
B09YYLPNWY,gujarat,kurta,1,7
B09NDLZF7K,maharashtra,set,1,3
B09NDLZF7K,delhi,set,1,4
B09NDLZF7K,tamil nadu,set,1,5
B09NDLZF7K,telangana,set,1,6
B09NDLZF7K,west bengal,set,1,7
B0822SS99K,tamil nadu,set,1,15
B0822SS99K,kerala,set,1,13
B0822SS99K,delhi,set,1,11
B0822SS99K,gujarat,set,1,10
B0822SQ4GV,delhi,set,1,13
B09TY377FQ,telangana,western dress,1,5
B09TY377FQ,uttar pradesh,western dress,1,6
B09NDM5T7T,gujarat,set,1,12
B09NDM5T7T,andhra pradesh,set,1,13
B0822SQ4GV,telangana,set,1,12
B0822SQ4GV,tamil nadu,set,1,11
B0822SHZ5K,telangana,set,1,15
B0822SHZ5K,gujarat,set,1,11
B09TY377FQ,kerala,western dress,1,10
B09TY377FQ,tamil nadu,western dress,1,11
B09NPWD7J2,karnataka,set,1,4
B09NPWD7J2,andhra pradesh,set,1,8
B0822SHZ5K,delhi,set,1,9
B0822SHZ5K,west bengal,set,1,7
B0822S4MPJ,maharashtra,set,1,2
B09TY377FQ,delhi,western dress,1,12
B077Z7WM5Z,kerala,blouse,1,2
B09YYLPNWY,karnataka,kurta,1,8
B09NPX14Y5,karnataka,set,1,4
B09NPX14Y5,maharashtra,set,1,5
B0822S4MPB,maharashtra,set,1,11
B0822S4MPB,karnataka,set,1,10
B01M3P3W9O,telangana,kurta,1,3
B01M3P3W9O,karnataka,kurta,1,2
B09NPX3HG3,kerala,set,1,9
B09NPX3HG3,delhi,set,1,12
B09NPX3HG3,gujarat,set,1,14
B0822S4MPB,uttar pradesh,set,1,6
B0822S4MPB,telangana,set,1,5
B09NPX4V9M,uttar pradesh,set,1,5
B09NPX4V9M,andhra pradesh,set,1,6
B09NPX4V9M,delhi,set,1,9
B09NPX4V9M,kerala,set,1,11
B0822RTHVK,west bengal,set,1,12
B09TZQYZ11,telangana,top,1,8
B09TZQYZ11,west bengal,top,1,9
B09NPXCZZG,delhi,set,1,6
B09NPXCZZG,gujarat,set,1,7
B09NPXCZZG,kerala,set,1,8
B077Z7WM5Z,karnataka,blouse,1,1
B0B3MR9173,uttar pradesh,kurta,1,2
B09NPXRTKD,kerala,set,1,6
B09NPXRTKD,west bengal,set,1,9
B09NQ33VW2,tamil nadu,set,1,6
B081XDD1NK,tamil nadu,kurta,1,17
B09YYLQMRC,gujarat,kurta,1,5
B09NQ39KJ6,karnataka,set,1,4
B09NQ39KJ6,kerala,set,1,5
B09NQ39KJ6,west bengal,set,1,10
B09NQ39KJ6,gujarat,set,1,11
B09TZRLNW1,delhi,top,1,8
B09NQ3JCNB,andhra pradesh,set,1,1
B09NQ3JCNB,uttar pradesh,set,1,3
B09NQ3JCNB,west bengal,set,1,4
B081XDD1NK,gujarat,kurta,1,10
B081XDD1NK,andhra pradesh,kurta,1,8
B081XDD1NK,uttar pradesh,kurta,1,7
B09TZRLNW1,tamil nadu,top,1,11
B09NQ3MSLM,karnataka,set,1,1
B09NQ3MSLM,uttar pradesh,set,1,2
B09NQ3MSLM,west bengal,set,1,3
B09NQ3MSLM,andhra pradesh,set,1,6
B09NQ3MSLM,tamil nadu,set,1,9
B081X8RQQ7,karnataka,kurta,1,2
B081X8RQQ7,gujarat,kurta,1,1
B081X8MCF1,telangana,kurta,1,3
B081X8MCF1,karnataka,kurta,1,2
B081X8HG1G,maharashtra,kurta,1,4
B081X8C7PK,uttar pradesh,kurta,1,3
B081X8C7PK,tamil nadu,kurta,1,2
B081X8BVQN,maharashtra,kurta,1,3
B081X8BVQN,karnataka,kurta,1,2
B081X8BVQN,andhra pradesh,kurta,1,1
B081X83TG6,tamil nadu,kurta,1,3
B081X7XWMB,telangana,kurta,1,1
B09NQ42TFH,kerala,set,1,1
B081X7WXV5,uttar pradesh,kurta,1,2
B081X7WXV5,telangana,kurta,1,1
B081X7NP3Y,andhra pradesh,kurta,1,7
B081X7NP3Y,delhi,kurta,1,6
B081X7NP3Y,telangana,kurta,1,5
B081X7NP3Y,maharashtra,kurta,1,4
B081X7NP3Y,kerala,kurta,1,3
B081X71PKF,uttar pradesh,kurta,1,2
B081X71PKF,kerala,kurta,1,1
B081X6MVKK,maharashtra,kurta,1,1
B081X6J7GN,telangana,kurta,1,4
B081X6J7GN,karnataka,kurta,1,3
B081X6J7GN,maharashtra,kurta,1,2
B09TZRWSM1,telangana,top,1,3
B09TZRWSM1,west bengal,top,1,4
B09NQ4712N,delhi,set,1,2
B09NQ4712N,telangana,set,1,4
B081X6FK8B,delhi,kurta,1,5
B081X6FK8B,west bengal,kurta,1,4
B081X6FK8B,maharashtra,kurta,1,3
B081X5WHHT,andhra pradesh,kurta,1,19
B081X5WHHT,kerala,kurta,1,18
B081X5TQ27,gujarat,kurta,1,6
B081X5TQ27,west bengal,kurta,1,5
B081X5TQ27,telangana,kurta,1,4
B081X5TQ27,delhi,kurta,1,3
B09TZRWSM1,delhi,top,1,5
B09TZRWSM1,karnataka,top,1,6
B09NQ4878W,maharashtra,set,1,1
B09TZRWSM1,tamil nadu,top,1,8
B077Z7WHCR,maharashtra,blouse,1,10
B09NQ49RYV,uttar pradesh,set,1,5
B081X59FVC,west bengal,kurta,1,4
B09NQ4C51C,west bengal,set,1,20
B081X59FVC,andhra pradesh,kurta,1,2
B081X57LDF,uttar pradesh,kurta,1,2
B081X57LDF,tamil nadu,kurta,1,1
B081X5328X,west bengal,kurta,1,4
B081X5328X,maharashtra,kurta,1,2
B081X5328X,karnataka,kurta,1,1
B081X513P3,telangana,kurta,1,11
B081X513P3,kerala,kurta,1,9
B09TZRZVT6,maharashtra,top,1,2
B081X4MMK9,tamil nadu,kurta,1,4
B081X4MMK9,andhra pradesh,kurta,1,2
B081X4KQ14,andhra pradesh,kurta,1,10
B081X4KQ14,kerala,kurta,1,9
B09YYLQMRC,karnataka,kurta,1,6
B09TZS2MWW,kerala,top,1,3
B09TZS2MWW,delhi,top,1,4
B09NQ4DD29,gujarat,set,1,20
B09NQ4F9MJ,karnataka,set,1,1
B081X47B3P,telangana,kurta,1,1
B081X43MWL,telangana,kurta,1,8
B09TZS2MWW,gujarat,top,1,6
B09NQ4JKRM,karnataka,set,1,1
B09NQ4JKRM,tamil nadu,set,1,2
B09NQ4LRYP,west bengal,set,1,1
B081X43MWL,west bengal,kurta,1,6
B081X3SZY8,west bengal,kurta,1,4
B081X3SZY8,kerala,kurta,1,2
B081X3CP46,west bengal,kurta,1,4
B081X3C29B,west bengal,kurta,1,9
B081X3C29B,tamil nadu,kurta,1,7
B081X3C29B,maharashtra,kurta,1,6
B081X3C29B,karnataka,kurta,1,2
B081X3C299,west bengal,kurta,1,3
B081X3C299,karnataka,kurta,1,1
B081X3B7PP,uttar pradesh,kurta,1,3
B081X3B7PP,delhi,kurta,1,1
B081X2TYBM,maharashtra,kurta,1,2
B081X2QPXK,west bengal,kurta,1,4
B081X2LLJZ,west bengal,kurta,1,3
B081X2LLJZ,uttar pradesh,kurta,1,2
B081X2LLJZ,maharashtra,kurta,1,1
B081X2FK8W,karnataka,kurta,1,2
B081X28FPT,tamil nadu,kurta,1,6
B09TZS2MWW,uttar pradesh,top,1,8
B0B3MRKBC6,maharashtra,kurta,1,1
B09TZS4V29,kerala,top,1,3
B09NQ4QS13,west bengal,set,1,25
B09NQ4SBZ4,karnataka,set,1,3
B09NQ4SBZ4,kerala,set,1,4
B09NQ4SBZ4,maharashtra,set,1,5
B09NQ4SBZ4,andhra pradesh,set,1,6
B09NQ4SBZ4,uttar pradesh,set,1,7
B081X28FPT,kerala,kurta,1,5
B081X28FPT,karnataka,kurta,1,4
B081X28FPT,delhi,kurta,1,2
B081X25SZB,west bengal,kurta,1,6
B081X25SZB,uttar pradesh,kurta,1,5
B081X25SZB,kerala,kurta,1,2
B081X25SZB,andhra pradesh,kurta,1,1
B081X21VCP,maharashtra,kurta,1,3
B081X21VCP,kerala,kurta,1,2
B081X21VCP,karnataka,kurta,1,1
B081X21VCN,delhi,kurta,1,1
B09TZS6R2M,west bengal,top,1,3
B09NQ4Z8B3,kerala,set,1,3
B09NQ4Z8B3,telangana,set,1,5
B081X19MSK,delhi,kurta,1,3
B081X19MSK,telangana,kurta,1,2
B081X19MSK,tamil nadu,kurta,1,1
B081X18FL6,uttar pradesh,kurta,1,11
B081X163ZC,karnataka,kurta,1,1
B081WZDHB3,telangana,kurta,1,14
B09TZS6R2M,karnataka,top,1,5
B09TZS6R2M,kerala,top,1,6
B09NQ51CH7,gujarat,set,1,18
B081WZDHB3,andhra pradesh,kurta,1,8
B081WZCK5F,maharashtra,kurta,1,1
B081WZ8S6B,gujarat,kurta,1,7
B081WZ8S6B,delhi,kurta,1,6
B081WZ8S6B,andhra pradesh,kurta,1,5
B081WZ8S6B,telangana,kurta,1,4
B09NQ54FMT,delhi,set,1,1
B09NQ54FMT,tamil nadu,set,1,2
B081WZ7M52,telangana,kurta,1,14
B081WZ7M52,delhi,kurta,1,9
B077Z7WHCR,west bengal,blouse,1,7
B09YYM4G16,andhra pradesh,kurta,1,3
B09NQ54RRT,gujarat,set,1,15
B09NQ54RRT,west bengal,set,1,18
B09NQ55PRY,telangana,set,1,4
B081WYYM3B,gujarat,kurta,1,1
B09TZS71GP,uttar pradesh,top,1,5
B09TZS71GP,delhi,top,1,6
B09NQ56TWR,west bengal,set,1,5
B09NQ56TWR,andhra pradesh,set,1,6
B09NQ56TWR,gujarat,set,1,8
B09NQ5JDF3,delhi,set,1,1
B09NQ5JDF3,andhra pradesh,set,1,2
B09NQ5JDF3,gujarat,set,1,3
B09NQ5JDF3,karnataka,set,1,4
B09NQ5JDF3,telangana,set,1,6
B081WYWR8P,maharashtra,kurta,1,1
B081WYWGQS,kerala,kurta,1,3
B09TZS8QXG,delhi,top,1,2
B09NQ5TMFZ,west bengal,kurta,1,7
B09NQ5TMFZ,karnataka,kurta,1,8
B09NQ5TMFZ,uttar pradesh,kurta,1,10
B09NQ5TMFZ,delhi,kurta,1,11
B081WYLX3H,gujarat,kurta,1,2
B09NQ6824N,west bengal,kurta,1,7
B09NQ6824N,delhi,kurta,1,9
B09NQ68YKL,delhi,kurta,1,3
B09NQ68YKL,west bengal,kurta,1,5
B09TZS8QXG,kerala,top,1,5
B09NQ6TBQW,kerala,kurta,1,2
B09NQ6TBQW,maharashtra,kurta,1,4
B09NQ6TBQW,west bengal,kurta,1,5
B09NQ6XWR5,maharashtra,kurta,1,2
B09NQ6XWR5,gujarat,kurta,1,3
B09YYM4G16,tamil nadu,kurta,1,5
B09NQ6XYVZ,tamil nadu,kurta,1,2
B081WYHTF2,gujarat,kurta,1,3
B081WYGJFV,uttar pradesh,kurta,1,4
B09TZSG6S2,gujarat,top,1,3
B09TZSG6S2,maharashtra,top,1,4
B09NQ75RF7,west bengal,kurta,1,7
B09NQ75RF7,delhi,kurta,1,9
B09NQ75RF7,gujarat,kurta,1,10
B09NQ7C4P4,tamil nadu,kurta,1,2
B09NQ7C4P4,gujarat,kurta,1,3
B09NQ7C4P4,karnataka,kurta,1,4
B09NQ7C4P4,kerala,kurta,1,5
B081WYGJFV,maharashtra,kurta,1,3
B081WYGJFV,karnataka,kurta,1,2
B081WYGJFV,delhi,kurta,1,1
B09NQ7HW9W,maharashtra,kurta,1,4
B09NQ7HW9W,gujarat,kurta,1,6
B09NQ7HW9W,west bengal,kurta,1,7
B09NQ7HW9W,kerala,kurta,1,8
B081WYDGT4,gujarat,kurta,1,3
B09NQ7JF13,karnataka,kurta,1,2
B081WYDGT4,west bengal,kurta,1,2
B081WYDGT4,karnataka,kurta,1,1
B081WY9B3W,west bengal,kurta,1,2
B09TZSG6S2,telangana,top,1,6
B077Z7WHCR,uttar pradesh,blouse,1,6
B09TZSHPM6,karnataka,top,1,2
B09NQ7PCW9,delhi,kurta,1,12
B09NQ7PS8L,maharashtra,kurta,1,3
B09NQ853ZS,maharashtra,kurta,1,1
B09TZSHPM6,uttar pradesh,top,1,5
B09NQ8GLM5,west bengal,kurta,1,8
B09NQ8GLM5,kerala,kurta,1,9
B09NQ8GLM5,uttar pradesh,kurta,1,11
B077Z7WHCB,uttar pradesh,blouse,1,1
B077Z7WDXN,uttar pradesh,blouse,1,2
B09NQ8JWYL,uttar pradesh,kurta,1,4
B081WX8QDV,delhi,kurta,1,3
B09YYM4G16,karnataka,kurta,1,6
B09NQ989KK,karnataka,kurta,1,3
B09YYM4G16,delhi,kurta,1,7
B09NQ9974B,maharashtra,kurta,1,2
B09NQ9974B,telangana,kurta,1,3
B09NQ9974B,uttar pradesh,kurta,1,4
B081WX8QDV,andhra pradesh,kurta,1,2
B09NQ9F2K6,tamil nadu,kurta,1,2
B081WX8QDV,uttar pradesh,kurta,1,1
B081WX6VKM,telangana,kurta,1,2
B09YYM4LS1,maharashtra,kurta,1,1
B09YYM4LS1,uttar pradesh,kurta,1,2
B09PBVS95G,west bengal,blouse,1,8
B081WX6MFJ,west bengal,kurta,1,18
B09TZSJMGG,west bengal,top,1,9
B09TZSJMGG,andhra pradesh,top,1,10
B09PBVTDCM,telangana,blouse,1,5
B09PBVTDCM,maharashtra,blouse,1,7
B09PBVTDCM,kerala,blouse,1,9
B09TZSJMGG,tamil nadu,top,1,11
B09PBW48NB,andhra pradesh,blouse,1,5
B09PBW48NB,tamil nadu,blouse,1,6
B09PBW48NB,telangana,blouse,1,7
B077Z7WDXN,gujarat,blouse,1,1
B01M3P3W9O,kerala,kurta,1,1
B09PBWK8QY,gujarat,blouse,1,8
B09PBWK8QY,delhi,blouse,1,9
B09PBWK8QY,kerala,blouse,1,11
B09PBWM6Y7,gujarat,blouse,1,3
B09PBWM6Y7,karnataka,blouse,1,5
B09PBWM6Y7,kerala,blouse,1,6
B09PBWM6Y7,tamil nadu,blouse,1,8
B09PBWM6Y7,uttar pradesh,blouse,1,9
B09PBWM6Y7,west bengal,blouse,1,10
B081WX6MFJ,delhi,kurta,1,12
B09PBWN419,maharashtra,blouse,1,5
B09PBWN419,tamil nadu,blouse,1,7
B09PBWN419,telangana,blouse,1,8
B09TZSJVFX,telangana,top,1,10
B09YYM6NBP,karnataka,kurta,1,3
B09TZSKKZL,karnataka,top,1,4
B09TZSKKZL,maharashtra,top,1,5
B09PBXB73K,delhi,blouse,1,7
B09PBXB73K,telangana,blouse,1,8
B081WWR2MN,west bengal,kurta,1,6
B081WWR2MN,telangana,kurta,1,5
B081WWR2MN,maharashtra,kurta,1,4
B081WWR2MN,karnataka,kurta,1,3
B077Z5QTGN,andhra pradesh,blouse,1,13
B077Z5QTGN,telangana,blouse,1,12
B077Z5QTGN,tamil nadu,blouse,1,11
B09PBXT93F,tamil nadu,blouse,1,6
B09PBXT93F,delhi,blouse,1,10
B09PCX7NT8,telangana,kurta,1,2
B09PCX7NT8,west bengal,kurta,1,3
B09PCZGK6J,karnataka,set,1,2
B081WWQQ98,uttar pradesh,kurta,1,4
B081WWLS7F,uttar pradesh,kurta,1,5
B081WWLS7F,maharashtra,kurta,1,4
B081WWLS7F,karnataka,kurta,1,3
B09PCZW5L1,gujarat,kurta,1,9
B09PCZW5L1,andhra pradesh,kurta,1,11
B09PCZW5L1,west bengal,kurta,1,12
B09YYM6NBP,maharashtra,kurta,1,5
B09PD1SNDL,telangana,kurta,1,4
B09YYMDKGN,delhi,kurta,1,1
B09YYMDKGN,uttar pradesh,kurta,1,2
B09PD1X86Q,kerala,kurta,1,5
B081WV7Q7C,west bengal,kurta,1,9
B081WV7Q7C,andhra pradesh,kurta,1,8
B09PD63F81,kerala,kurta,1,5
B09PD63F81,andhra pradesh,kurta,1,6
B09PD63F81,gujarat,kurta,1,8
B09PD63F81,west bengal,kurta,1,10
B081WV7Q7C,kerala,kurta,1,7
B09PD6BR4C,karnataka,kurta,1,3
B09PD6BR4C,kerala,kurta,1,5
B09PD6BR4C,telangana,kurta,1,6
B09PDBS71K,karnataka,kurta,1,2
B09PDBS71K,kerala,kurta,1,3
B09PDBS71K,uttar pradesh,kurta,1,4
B09PDC3GF6,kerala,kurta,1,1
B09PDCTLCF,karnataka,kurta,1,3
B09PDCTLCF,maharashtra,kurta,1,4
